QuestionID,Field,OriginalValue,CorrectedValue,Reason,SecondPassVerified,AuditedAt
cmstkgeie00z920u1vzgq3ewd,prompt,"Passage: A comparative bar chart shows annual municipal solid waste generation (tons/year) versus waste diversion/recycling rates (%) across five cities:
- City Alpha: Generation = 120,000 tons; Diversion Rate = 65%
- City Beta: Generation = 250,000 tons; Diversion Rate = 30%
- City Gamma: Generation = 80,000 tons; Diversion Rate = 70%
- City Δ: Generation = 300,000 tons; Diversion Rate = 25%
- City Epsilon: Generation = 150,000 tons; Diversion Rate = 60%
Which inference regarding RESIDUAL WASTE SENT TO LANDFILLS (Generation × [1 - Diversion Rate]) is CORRECT?","A comparative bar chart shows annual municipal solid waste generation (tons/year) versus waste diversion/recycling rates (%) across five cities:
- City Alpha: Generation = 120,000 tons; Diversion Rate = 65%
- City Beta: Generation = 250,000 tons; Diversion Rate = 30%
- City Gamma: Generation = 80,000 tons; Diversion Rate = 70%
- City Δ: Generation = 300,000 tons; Diversion Rate = 25%
- City Epsilon: Generation = 150,000 tons; Diversion Rate = 60%
Which inference regarding RESIDUAL WASTE SENT TO LANDFILLS (Generation × [1 - Diversion Rate]) is CORRECT?","STRIPPED_PASSAGE_PREFIX",true,2026-08-19T09:28:46.015Z
cmstkgeie00z620u1os7a0tmz,prompt,"Passage: A time-series graph plots the municipal budget deficit (Expenditures minus Revenues, in PHP millions) of a city alongside its local economic growth rate (%) over six fiscal years:
- Year 1: Deficit = PHP 45M; Growth = +1.2%
- Year 2: Deficit = PHP 62M; Growth = +0.8%
- Year 3: Deficit = PHP 85M; Growth = -0.5%
- Year 4: Deficit = PHP 50M; Growth = +2.4%
- Year 5: Deficit = PHP 30M; Growth = +4.1%
- Year 6: Deficit = PHP 15M; Growth = +5.5%
Which of the following inferences is STRONGLY SUPPORTED by the graphical relationship between local economic growth and the municipal budget deficit?","A time-series graph plots the municipal budget deficit (Expenditures minus Revenues, in PHP millions) of a city alongside its local economic growth rate (%) over six fiscal years:
- Year 1: Deficit = PHP 45M; Growth = +1.2%
- Year 2: Deficit = PHP 62M; Growth = +0.8%
- Year 3: Deficit = PHP 85M; Growth = -0.5%
- Year 4: Deficit = PHP 50M; Growth = +2.4%
- Year 5: Deficit = PHP 30M; Growth = +4.1%
- Year 6: Deficit = PHP 15M; Growth = +5.5%
Which of the following inferences is STRONGLY SUPPORTED by the graphical relationship between local economic growth and the municipal budget deficit?","STRIPPED_PASSAGE_PREFIX",true,2026-08-19T09:28:46.121Z
cmstkgeie00zb20u1w5vbru2q,prompt,"Passage: A regional climate graph displays monthly average rainfall (bars, in mm) and dengue fever incidence (line, cases per month) over a 12-month calendar cycle:
- Jan-Mar (Dry Season): Rainfall = 25-40 mm/month; Dengue = 120-150 cases/month
- Apr-May (Transition): Rainfall = 85-140 mm/month; Dengue = 180-260 cases/month
- Jun-Aug (Peak Wet): Rainfall = 320-380 mm/month; Dengue = 650-820 cases/month
- Sep-Oct (Post-Peak Wet): Rainfall = 210-260 mm/month; Dengue = 890-950 cases/month (PEAK DENGUE in Sep-Oct)
- Nov-Dec (Cool Dry): Rainfall = 60-90 mm/month; Dengue = 340-420 cases/month
Which inference regarding the EPIDEMIOLOGICAL PATTERN is MOST JUSTIFIED by the data?","A regional climate graph displays monthly average rainfall (bars, in mm) and dengue fever incidence (line, cases per month) over a 12-month calendar cycle:
- Jan-Mar (Dry Season): Rainfall = 25-40 mm/month; Dengue = 120-150 cases/month
- Apr-May (Transition): Rainfall = 85-140 mm/month; Dengue = 180-260 cases/month
- Jun-Aug (Peak Wet): Rainfall = 320-380 mm/month; Dengue = 650-820 cases/month
- Sep-Oct (Post-Peak Wet): Rainfall = 210-260 mm/month; Dengue = 890-950 cases/month (PEAK DENGUE in Sep-Oct)
- Nov-Dec (Cool Dry): Rainfall = 60-90 mm/month; Dengue = 340-420 cases/month
Which inference regarding the EPIDEMIOLOGICAL PATTERN is MOST JUSTIFIED by the data?","STRIPPED_PASSAGE_PREFIX",true,2026-08-19T09:28:46.231Z
cmstkgeie00zh20u1s9oi8vw2,prompt,"Passage: An education supervisor needs to find the exact number of female passers in a regional civil service examination.
Given the following two statements:
Statement (1): A total of 12,000 examinees took the examination, of whom 65% were female and 35% were male.
Statement (2): The overall passing rate for the examination was 25%, and the passing rate among male examinees was 20%.
Is the data sufficient to calculate the EXACT NUMBER of female passers?","An education supervisor needs to find the exact number of female passers in a regional civil service examination.
Given the following two statements:
Statement (1): A total of 12,000 examinees took the examination, of whom 65% were female and 35% were male.
Statement (2): The overall passing rate for the examination was 25%, and the passing rate among male examinees was 20%.
Is the data sufficient to calculate the EXACT NUMBER of female passers?","STRIPPED_PASSAGE_PREFIX",true,2026-08-19T09:28:46.338Z
cmstkgeid00y220u1zixo5sxd,prompt,"Passage: A disaster response agency distributes family food packs (FFPs) across four island provinces following a severe weather disturbance. The breakdown of released packs is as follows: Province W received 14,250 FFPs in Week 1, 18,400 in Week 2, and 9,350 in Week 3. Province X received 22,100 in Week 1, 15,600 in Week 2, and 12,300 in Week 3. Province Y received 8,750 in Week 1, 11,200 in Week 2, and 14,850 in Week 3. Province Z received 19,300 in Week 1, 21,500 in Week 2, and 16,400 in Week 3. What is the TOTAL number of FFPs distributed during Week 2 and Week 3 combined across all four provinces?","A disaster response agency distributes family food packs (FFPs) across four island provinces following a severe weather disturbance. The breakdown of released packs is as follows: Province W received 14,250 FFPs in Week 1, 18,400 in Week 2, and 9,350 in Week 3. Province X received 22,100 in Week 1, 15,600 in Week 2, and 12,300 in Week 3. Province Y received 8,750 in Week 1, 11,200 in Week 2, and 14,850 in Week 3. Province Z received 19,300 in Week 1, 21,500 in Week 2, and 16,400 in Week 3. What is the TOTAL number of FFPs distributed during Week 2 and Week 3 combined across all four provinces?","STRIPPED_PASSAGE_PREFIX",true,2026-08-19T09:28:46.446Z
cmstkgeid00y420u1ibz4128f,prompt,"Passage: A state university system records the total number of graduates across four campuses and three ° clusters for Academic Year 2023-2024: Main Campus: STEM=1,420; Social Sciences=980; Business=1,650. North Campus: STEM=850; Social Sciences=620; Business=1,100. South Campus: STEM=640; Social Sciences=780; Business=920. East Campus: STEM=510; Social Sciences=430; Business=680. What is the TOTAL number of graduates in the Business and STEM clusters COMBINED across all four campuses?","A state university system records the total number of graduates across four campuses and three ° clusters for Academic Year 2023-2024: Main Campus: STEM=1,420; Social Sciences=980; Business=1,650. North Campus: STEM=850; Social Sciences=620; Business=1,100. South Campus: STEM=640; Social Sciences=780; Business=920. East Campus: STEM=510; Social Sciences=430; Business=680. What is the TOTAL number of graduates in the Business and STEM clusters COMBINED across all four campuses?","STRIPPED_PASSAGE_PREFIX",true,2026-08-19T09:28:46.553Z
cmstkgeid00y320u198lli28q,prompt,"Passage: A public works department reports the cumulative length of newly paved national and secondary roads (in kilometers) across three administrative districts over a three-year period: District 1 paved 48.6 km in Year 1, 52.4 km in Year 2, and 61.8 km in Year 3. District 2 paved 39.2 km in Year 1, 44.5 km in Year 2, and 49.3 km in Year 3. District 3 paved 55.1 km in Year 1, 58.7 km in Year 2, and 64.2 km in Year 3. If the national target for the three districts combined was 450.0 km over the three years, what is the TOTAL paved length achieved, and by how much did it exceed or fall short of the target?","A public works department reports the cumulative length of newly paved national and secondary roads (in kilometers) across three administrative districts over a three-year period: District 1 paved 48.6 km in Year 1, 52.4 km in Year 2, and 61.8 km in Year 3. District 2 paved 39.2 km in Year 1, 44.5 km in Year 2, and 49.3 km in Year 3. District 3 paved 55.1 km in Year 1, 58.7 km in Year 2, and 64.2 km in Year 3. If the national target for the three districts combined was 450.0 km over the three years, what is the TOTAL paved length achieved, and by how much did it exceed or fall short of the target?","STRIPPED_PASSAGE_PREFIX",true,2026-08-19T09:28:46.661Z
cmstkgeid00xy20u1uqu37oki,prompt,"Passage: A government agency's annual report shows the following regional office performance scores (out of 100) for two evaluation years: | Region | Year 1 | Year 2 | Difference | |---|---|---|---| | NCR | 82.4 | 87.1 | +4.7 | | CAR | 74.6 | 79.2 | +4.6 | | Region I | 68.3 | 71.8 | +3.5 | | Region II | 71.4 | 76.3 | +4.9 | | Region III | 79.2 | 82.4 | +3.2 | | Region IV | 65.8 | 72.6 | +6.8 | | Region V | 77.1 | 74.3 | -2.8 | Based on the table, which region showed the LARGEST IMPROVEMENT, and which was the ONLY REGION TO DECLINE? What is the DIFFERENCE between the largest improvement and the only decline (in absolute terms)?","A government agency's annual report shows the following regional office performance scores (out of 100) for two evaluation years: | Region | Year 1 | Year 2 | Difference | |---|---|---|---| | NCR | 82.4 | 87.1 | +4.7 | | CAR | 74.6 | 79.2 | +4.6 | | Region I | 68.3 | 71.8 | +3.5 | | Region II | 71.4 | 76.3 | +4.9 | | Region III | 79.2 | 82.4 | +3.2 | | Region IV | 65.8 | 72.6 | +6.8 | | Region V | 77.1 | 74.3 | -2.8 | Based on the table, which region showed the LARGEST IMPROVEMENT, and which was the ONLY REGION TO DECLINE? What is the DIFFERENCE between the largest improvement and the only decline (in absolute terms)?","STRIPPED_PASSAGE_PREFIX",true,2026-08-19T09:28:46.769Z
cmstkgeid00y020u1m8fq95wa,prompt,"Passage: A national procurement office compares bid prices from two competing suppliers for a multi-item contract: | Item | Supplier Alpha (PHP) | Supplier Beta (PHP) | Difference (Alpha-Beta) | |---|---|---|---| | Item 1 | 1,240 | 1,180 | +60 | | Item 2 | 8,400 | 8,720 | -320 | | Item 3 | 342 | 318 | +24 | | Item 4 | 15,600 | 16,200 | -600 | | Item 5 | 2,870 | 2,690 | +180 | | TOTAL | 28,452 | 29,108 | -656 | The office verifies whether to purchase ALL items from a single supplier or mix suppliers per item. If purchasing each item from the LOWER bidder, what is the TOTAL SAVINGS compared to purchasing all items from Supplier ALPHA?","A national procurement office compares bid prices from two competing suppliers for a multi-item contract: | Item | Supplier Alpha (PHP) | Supplier Beta (PHP) | Difference (Alpha-Beta) | |---|---|---|---| | Item 1 | 1,240 | 1,180 | +60 | | Item 2 | 8,400 | 8,720 | -320 | | Item 3 | 342 | 318 | +24 | | Item 4 | 15,600 | 16,200 | -600 | | Item 5 | 2,870 | 2,690 | +180 | | TOTAL | 28,452 | 29,108 | -656 | The office verifies whether to purchase ALL items from a single supplier or mix suppliers per item. If purchasing each item from the LOWER bidder, what is the TOTAL SAVINGS compared to purchasing all items from Supplier ALPHA?","STRIPPED_PASSAGE_PREFIX",true,2026-08-19T09:28:46.880Z
cmstkgeid00xz20u1a5a9gnhz,prompt,"Passage: A city health office monitors the dengue case count before and after a targeted vector control campaign: Before campaign: Barangay A=47, B=38, C=62, D=29, E=54. After campaign: A=31, B=24, C=41, D=19, E=38. Based on the data, what is the TOTAL REDUCTION in cases (before vs. after), and which barangay showed the LARGEST INDIVIDUAL REDUCTION?","A city health office monitors the dengue case count before and after a targeted vector control campaign: Before campaign: Barangay A=47, B=38, C=62, D=29, E=54. After campaign: A=31, B=24, C=41, D=19, E=38. Based on the data, what is the TOTAL REDUCTION in cases (before vs. after), and which barangay showed the LARGEST INDIVIDUAL REDUCTION?","STRIPPED_PASSAGE_PREFIX",true,2026-08-19T09:28:46.985Z
cmstkgeid00xu20u1fr3zdvrz,prompt,"Passage: A social welfare agency tracks monthly cash assistance releases (PHP millions) to beneficiaries over two semesters: Semester 1 (Jan-Jun): 42.8, 41.3, 44.7, 43.2, 45.6, 47.1. Semester 2 (Jul-Dec): 48.3, 51.2, 49.7, 52.4, 54.8, 61.3. Based on the data, what is the DIFFERENCE between the AVERAGE MONTHLY RELEASE in Semester 2 vs. Semester 1?","A social welfare agency tracks monthly cash assistance releases (PHP millions) to beneficiaries over two semesters: Semester 1 (Jan-Jun): 42.8, 41.3, 44.7, 43.2, 45.6, 47.1. Semester 2 (Jul-Dec): 48.3, 51.2, 49.7, 52.4, 54.8, 61.3. Based on the data, what is the DIFFERENCE between the AVERAGE MONTHLY RELEASE in Semester 2 vs. Semester 1?","STRIPPED_PASSAGE_PREFIX",true,2026-08-19T09:28:47.092Z
cmstkgeid00xw20u1cbsqoops,prompt,"Passage: A comparative audit of two departments shows the following budget vs. actual expenditure data (PHP millions): Department X: Budget=84.2, Actual=79.6. Department Y: Budget=67.4, Actual=71.8. The audit committee wants to know: (A) which department has the LARGER ABSOLUTE VARIANCE (actual minus budget), and (B) which department has the LARGER PERCENTAGE VARIANCE relative to its budget. Which is correct?","A comparative audit of two departments shows the following budget vs. actual expenditure data (PHP millions): Department X: Budget=84.2, Actual=79.6. Department Y: Budget=67.4, Actual=71.8. The audit committee wants to know: (A) which department has the LARGER ABSOLUTE VARIANCE (actual minus budget), and (B) which department has the LARGER PERCENTAGE VARIANCE relative to its budget. Which is correct?","STRIPPED_PASSAGE_PREFIX",true,2026-08-19T09:28:47.199Z
cmstkgeid00xq20u1crusk1aq,prompt,"Passage: Five regional offices submitted their quarterly budget utilization data for FY 2023 (% of quarterly budget actually spent): | Region | Q1 | Q2 | Q3 | Q4 | |---|---|---|---|---| | Northern | 72.4 | 81.3 | 88.7 | 94.2 | | Southern | 68.9 | 74.2 | 79.8 | 96.4 | | Eastern | 84.1 | 87.6 | 91.3 | 98.7 | | Western | 78.3 | 82.4 | 85.9 | 93.1 | | Central | 62.4 | 71.8 | 84.3 | 99.2 | The finance office needs to identify: (A) which region-quarter combination has the HIGHEST utilization rate, and (B) which region had the WIDEST QUARTERLY RANGE (max utilization minus min utilization across all four quarters). Which is correct?","Five regional offices submitted their quarterly budget utilization data for FY 2023 (% of quarterly budget actually spent): | Region | Q1 | Q2 | Q3 | Q4 | |---|---|---|---|---| | Northern | 72.4 | 81.3 | 88.7 | 94.2 | | Southern | 68.9 | 74.2 | 79.8 | 96.4 | | Eastern | 84.1 | 87.6 | 91.3 | 98.7 | | Western | 78.3 | 82.4 | 85.9 | 93.1 | | Central | 62.4 | 71.8 | 84.3 | 99.2 | The finance office needs to identify: (A) which region-quarter combination has the HIGHEST utilization rate, and (B) which region had the WIDEST QUARTERLY RANGE (max utilization minus min utilization across all four quarters). Which is correct?","STRIPPED_PASSAGE_PREFIX",true,2026-08-19T09:28:47.306Z
cmstkgeid00xs20u103p6f7q5,prompt,"Passage: A five-year enrollment comparison shows the number of students at two competing universities: University Uno: Y1=18,420; Y2=19,140; Y3=20,870; Y4=21,320; Y5=22,480. University Dos: Y1=24,310; Y2=23,870; Y3=23,140; Y4=22,890; Y5=22,110. Based on the data, in which year was the enrollment DIFFERENCE BETWEEN THE TWO UNIVERSITIES the SMALLEST, and what was that difference?","A five-year enrollment comparison shows the number of students at two competing universities: University Uno: Y1=18,420; Y2=19,140; Y3=20,870; Y4=21,320; Y5=22,480. University Dos: Y1=24,310; Y2=23,870; Y3=23,140; Y4=22,890; Y5=22,110. Based on the data, in which year was the enrollment DIFFERENCE BETWEEN THE TWO UNIVERSITIES the SMALLEST, and what was that difference?","STRIPPED_PASSAGE_PREFIX",true,2026-08-19T09:28:47.412Z
cmstkgeid00xr20u1tih5hgm8,prompt,"Passage: A provincial government's quarterly expenditure report shows the following data (PHP millions): Personnel Services: Q1=28.4, Q2=29.1, Q3=28.8, Q4=31.2. MOOE: Q1=12.6, Q2=14.3, Q3=16.7, Q4=18.9. Capital Outlay: Q1=4.2, Q2=8.6, Q3=15.3, Q4=22.8. Financial Expenses: Q1=0.8, Q2=0.9, Q3=0.7, Q4=0.6. What is the DIFFERENCE between the highest and lowest QUARTERLY TOTAL expenditure across all four quarters?","A provincial government's quarterly expenditure report shows the following data (PHP millions): Personnel Services: Q1=28.4, Q2=29.1, Q3=28.8, Q4=31.2. MOOE: Q1=12.6, Q2=14.3, Q3=16.7, Q4=18.9. Capital Outlay: Q1=4.2, Q2=8.6, Q3=15.3, Q4=22.8. Financial Expenses: Q1=0.8, Q2=0.9, Q3=0.7, Q4=0.6. What is the DIFFERENCE between the highest and lowest QUARTERLY TOTAL expenditure across all four quarters?","STRIPPED_PASSAGE_PREFIX",true,2026-08-19T09:28:47.519Z
